title,youtube,description,song_writer,style,key,lyrics,music_notes
စည်းစိမ်၌အသက်မတည်,,,Blues,,"<p><br />
F<br />
ရှာဖွေထားရမယ်လောကရဲ့စည်းစိမ်ဥစ္စာများ<br />
Bb<br />
သိုလှောင်ထားရမယ့် ကိုယ့်ဘဝမှာ<br />
C<br />
စားနိုင်သောက်နိုင်ဖို့ ငါ့ဝိညာဉ်နှစ်ရှည်များစွာ<br />
Bb<br />
ပျော်မွေ့ခြင်း စားသောက်ခြင်း အမှုကိုပြုလျော့<br />
F &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; C<br />
မပူပင်ရအောင်ကြံစည်ထားတယ်</p>

<p>ဒီအချိန်ဘုရားမြတ်ရဲ့ ဟောပြောကာ<br />
မိန့်မှာခဲ့တဲ့ စကား၊ ဒီကနေညမှာ<br />
သင့်ဝိညာဉ်ငါရုပ်သိမ်းခဲ့ယင်<br />
ကိုယ်ဘဏ္ဍာစည်းစိမ်ဥစ္စဘယ်သူက<br />
ပိုင်ဆိုင်ခြင်း အမှုကိုပြုမလဲ<br />
သေချာစဉ်းစားပါ တွေးကြည့်စမ်းပါ</p>

<p>Cho<br />
Bb<br />
လောကရဲ့လောကရဲ့<br />
F<br />
စည်းစိမ်တွေထဲတို့ဘဝ<br />
တို့အသက်တည်မနေနိုင်ဘူး<br />
Bb<br />
တည်မြဲခြင်းခိုင်မြဲခြင်းအရာများကိုလည်း<br />
C &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; C7<br />
ပိုင်ဆိုင်ကာရယူထားနိုင်ပြီလား</p>

<p>မတည်မြဲခြင်းအရာလောကရဲ့<br />
တပ်မက်ခြင်းတွေလား ကိုယ်တော်ဘုရား၌သာ<br />
တို့အသက်တာပြည့်စုံပြည့်စုံမယ်စွဲမြဲစွာ<br />
လက်ခံထားယင်ပျော်ရွှင်ခြင်းငြိမ်သက်ခြင်း<br />
ရောင့်ရဲ့ခြင်းတွေ အမှန်တကယ်ရမယ် ရရှိလိမ့်မယ်</p>",
သတင်းကောင်းပြောချင်တယ်,,,Bossanova,,"<p>C &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Dm &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; G<br />
သတင်းကောင်းပြောချင်တယ် (လူတိုင်းအတွက်)<br />
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;C &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Am<br />
ဘုရားမြတ်သားတော်ရှင် (သက်ဆင်းခဲ့)<br />
Dm &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; G<br />
အေးချမ်းလှတဲ့ ဒီလိုအချိန်လမျိုးမှာ<br />
C &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Dm &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; G<br />
ဘုရားရဲ့အမိန့်တော်အတိုင်း (လာခဲ့ပြီ)<br />
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; C &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Am<br />
အပြစ်ရှိသောသူများ(ကယ်ဖို့လေ)<br />
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Dm &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; G &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; C<br />
လောကရှိလူများဝမ်းမြောက်ဖို့ရန် သခင်လာခဲ့ပြီ</p>

<p>Cho<br />
C &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;F &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Fm<br />
ဘာသာတရားအကျင့်အကြံများ<br />
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Em &nbsp; &nbsp; &nbsp; &nbsp; A7<br />
အပြစ်မှလွတ်ရန်မဖြစ်နိုင်ပါ<br />
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Dm &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;G<br />
ကြိုးစားမှုလည်း မတတ်နိုင်ပါ<br />
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;C &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; C7<br />
ထိုအပြစ်မှ မလွတ်နိုင်ပါ<br />
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;F &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Fm<br />
ကယ်တင်ရှင်ရဲ့အသွေးတော်သာ<br />
Em<br />
အပြစ်မှလွတ်ရန် ကရာနီမှာ<br />
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Dm &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;D7 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;G<br />
သွန်းလောင်းခဲ့ကာ ဝမ်းမြောက်ဖို့ရန် ဒီသတင်းပါ<br />
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Dm &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; G<br />
အပြစ်ရှိသောသူများ အပြစ်မှလွတ်ရန်<br />
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; C<br />
သခင်လာခဲ့ပြီ<br />
&nbsp;</p>",
သိင်္ခါရတွေဆိတ်သုန်းပါစေ,,,"Slow Go Go",,"<p><br />
C &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Dm<br />
ငွေသဇင်ရဲ့အမြင့်ပင်ယံထက်နန်း<br />
G &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; C<br />
ထယ်ဝါစွာဖူးငုံပွင့်ပန်း<br />
Am &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Dm<br />
ထာဝစဉ်သာအလှမာန်သူဝင့်ကြွား<br />
G &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; C<br />
သာယာတဲ့ဘဝအလှအစရယ်ပါ</p>

<p>မတည်ငြိမ်တဲ့လောကဓံတရား<br />
အပင်အိုရဲ့ ဘဝနေကွယ်ချိန်မှာ<br />
မြေပြင်မှာခကြွေသူဝပ်တွား<br />
မာန်ဆွယ်သူဘ၀ အလှအစရယ်ပါ</p>

<p>Cho<br />
Am &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Em<br />
ပင်အိုမှာလူ့ဘဝရဲ့ အသက်တာကုန်လွန်လို့<br />
လမ်းစပျောက်တဲ့အခါ<br />
A &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Em<br />
မှီခိုစရာမဲ့လို့ဘဝပျက်တာ<br />
D7 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;G<br />
ငွေသဇင်လိုအရှုံးပေးသွားမှာလား</p>

<p>ခင်တွယ်စရာစည်းစိမ်ရတနာများ<br />
မှီခိုစရာ ဘဝဂုဏ်ပကာသနတရား<br />
သာယာမှုအမြဲပါ ဒီကမ္ဘာမှာ<br />
သင်္ခါရ လူ့ဘဝခဏရယ်ပါ</p>

<p>ကယ်တင်ရှင်ခရစ်တော်မှတစ်ပါး<br />
မျှော်လင့်ခြင်းကင်းကွာအိုလူသား<br />
ထာဝရအသက်သခင်ကိုယ်တော်သာ<br />
မှီခိုရာ ဘဝရဲ့မိတ်ဆွေပါ<br />
&nbsp;</p>",
လွတ်မြောက်စေသူ,,,Lattin,,"<p>D &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; G<br />
ကမ္ဘာမြေကြီးအတွက်ငြိမ်သက်ခြင်း<br />
(ကမ္ဘာကြီးပေါ်၌)<br />
D &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;A7<br />
ကမ္ဘာလူသားတိုင်းငြိမ်းချမ်းရန်<br />
(လူသားတိုင်းကို)<br />
D &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; G<br />
ပိုင်ဆိုင်ထားတဲ့ဝိညာဉ်ဆု<br />
(ပိုင်ဆိုင်ဝိညာဉ်)<br />
D &nbsp; &nbsp; &nbsp; &nbsp;A7 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; D<br />
ကြိုးစား၍သာ အသုံးပြုပါ<br />
(ကြိုးစား၍သာအသုံးပြုပါ)</p>

<p>ဆာလောင်မွတ်သိပ်နေသူများ<br />
ဝိညာဉ်မျက်စိကင်းမဲ့သူ<br />
မျှော်လင့်ခြင်းမဲ့နေသူများ<br />
မစခြင်းနဲ့ နှစ်သိမ့်ပါ</p>

<p>Cho<br />
G &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; D<br />
ဒုက္ခများနဲ့ လူသားတိုင်းကို<br />
(ဒုက္ခများ သောကများ)<br />
A7 D<br />
လွတ်မြောက်ခြင်းက ရှင်ယေရှု<br />
(လွတ်မြောက်ခြင်းယေရှုရှင်)<br />
G &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;D<br />
မွန်မြတ်သောဝိညာဉ်လမ်းတစ်ခုသာ<br />
(မွန်မြတ်ဝိညာဉ်လမ်း)<br />
E7 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;A7<br />
လူတိုင်းအတွက်ပြည့်စုံနိုင်<br />
(လူတိုင်းအတွက်လူဘဝတို့အတွက်)<br />
&nbsp;</p>",
လောကနှင့်မဆိုင်,,,,,"<p><br />
A<br />
စုံလင်သောပြည့်စုံသော<br />
D<br />
ဝမ်းမြောက်ခြင်း ခွင့်ထက်ရပ်ဆီမှာ<br />
A<br />
အစဉ်ပျော်မွေ့ခြင်းများရှိနေတယ်<br />
A &nbsp; &nbsp; &nbsp; &nbsp; E<br />
ရွှေပြည်တော်ဆီဝယ် (ရွှေပြည်တော်ဆီဝယ်)<br />
A<br />
စုံလင်သောပြည့်စုံသော (စုံလင်သော)<br />
D<br />
ဖြောင့်မတ်ခြင်း၌ထမြောက်သူတို့ (ယုံကြည်သောသူ)<br />
A<br />
ထိုအရပ်၌ နေ့ညမှရှိ<br />
E<br />
ထိုရွှေပြည်တော်ဆီဝယ် (ရွှေပြည်တော်ဆီဝယ်)<br />
Gbm &nbsp; &nbsp; &nbsp; &nbsp;Gbm<br />
စုံလင်သော စုံလင်သော</p>

<p>Gbm &nbsp; &nbsp; &nbsp;Dbm<br />
အသင်ရဲ့ ဝိညာဉ်အထက်အရပ် ကောင်းကင်ဘုံနန်းမှာ<br />
Gbm &nbsp; &nbsp; &nbsp; Dbm<br />
အဆင့်သင့်ရှိပြီ ပူဆွေးခြင်းရဲ့ မျက်ရည်ကင်းပြီ<br />
Gbm<br />
ကျိုးပဲ့ကြေမွသူ စီရင်ခြင်းမှကင်းလွတ်စေပြီ<br />
Gbm &nbsp; &nbsp; &nbsp; Dbm<br />
ရွေးနှုတ်ကျေးဇူးတော် အောက်မေ့နေရင်</p>

<p>Gbm &nbsp; &nbsp; &nbsp; Dbm<br />
လူသားတိုင်းကို အပြစ်လက်မှ လွတ်စေဖို့အတွက်&nbsp;<br />
(စေလွတ်ခဲ့သူ)<br />
Gbm &nbsp; &nbsp; &nbsp; Dbm<br />
ဖြေလွတ်ခဲ့ပြီ အသွေးမြတ်နဲ့ပေးဝယ်ယူခဲ့ (ရွေးဝယ်ခဲ့သူ)<br />
Gbm<br />
ထူးမြတ်သည့် မေတ္တာအဘယ်လူသားမှ ပေးဆပ်မကုန်<br />
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Db<br />
လွတ်ခြင်းကျေးဇူးတော်အောက်မေ့နေရင်</p>",
အဖြေ,,,Bossanova,,"<p><br />
D A7<br />
ပူလောင်ခြင်းနဲ့ နာကျင်မှုများအခါခါကြုံရင်းနဲ့<br />
ကျွန်ုပ်ဘဝမှာ ငိုယိုနေရင်း မျက်ရည်လေးတွေကြွေခဲ့ရ<br />
ဖြေသာနိုင်ဖို့အတွက်ကြိုးစားကာဖြေသိမ့်သူကို<br />
ရှာဖွေသမျှဘယ်လူသားမှ ခိုလှုံခြင်းအတွက်မရပါလား</p>

<p>Cho<br />
D &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;D7<br />
လောကရဲ့လှပမှုတွေနဲ့<br />
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; G &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Gm<br />
လူ့ဘဝရဲ့စည်းစိမ်တွေများကို<br />
D<br />
ရှာဖွေနိုင်သော်လည်း<br />
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Em &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; A7<br />
စိတ်ပျော်သွားအောင်မတွေ့ခဲ့ရ<br />
အကောင်းဆုံးသော<br />
D &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; D7<br />
မေးခွန်းထုတ်သော်လည်း<br />
အကောင်းဆုံးသော<br />
G &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Gm<br />
ကျွန်ုပ်အတွက်အဖြေမရပါ<br />
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; D<br />
ထိတ်လန့်မှုများနဲ့<br />
A7 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;D<br />
ငိုယိုခြင်းသာ အဖက်တင်လာ</p>

<p>ထိုစဉ်ခါ ကျွန်ုပ်အတွက်အဖြေသံကြားရ<br />
ငါသာလျှင် သင့်ရဲ့အားကိုးရာ<br />
ငါသာလျှင်သင့်ရဲ့လွတ်ငြိမ်းရာကိုဖန်တီးသူ<br />
ငါသာလျှင်သင့်ရဲ့အပြစ်လွတ်ရာ<br />
လူသားတွေကို ပိုင်ဆိုင်ထား<br />
ငါသာလျှင်အကောင်းဆုံးအမြင့်ဆုံးသင့်ရဲ့ဘုရား<br />
&nbsp;</p>",
အဖြေ,,,Bossanova,,"<p><br />
D A7<br />
ပူလောင်ခြင်းနဲ့ နာကျင်မှုများအခါခါကြုံရင်းနဲ့<br />
ကျွန်ုပ်ဘဝမှာ ငိုယိုနေရင်း မျက်ရည်လေးတွေကြွေခဲ့ရ<br />
ဖြေသာနိုင်ဖို့အတွက်ကြိုးစားကာဖြေသိမ့်သူကို<br />
ရှာဖွေသမျှဘယ်လူသားမှ ခိုလှုံခြင်းအတွက်မရပါလား</p>

<p>Cho<br />
D &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;D7<br />
လောကရဲ့လှပမှုတွေနဲ့<br />
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; G &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Gm<br />
လူ့ဘဝရဲ့စည်းစိမ်တွေများကို<br />
D<br />
ရှာဖွေနိုင်သော်လည်း<br />
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Em &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; A7<br />
စိတ်ပျော်သွားအောင်မတွေ့ခဲ့ရ<br />
အကောင်းဆုံးသော<br />
D &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; D7<br />
မေးခွန်းထုတ်သော်လည်း<br />
အကောင်းဆုံးသော<br />
G &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Gm<br />
ကျွန်ုပ်အတွက်အဖြေမရပါ<br />
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; D<br />
ထိတ်လန့်မှုများနဲ့<br />
A7 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;D<br />
ငိုယိုခြင်းသာ အဖက်တင်လာ</p>

<p>ထိုစဉ်ခါ ကျွန်ုပ်အတွက်အဖြေသံကြားရ<br />
ငါသာလျှင် သင့်ရဲ့အားကိုးရာ<br />
ငါသာလျှင်သင့်ရဲ့လွတ်ငြိမ်းရာကိုဖန်တီးသူ<br />
ငါသာလျှင်သင့်ရဲ့အပြစ်လွတ်ရာ<br />
လူသားတွေကို ပိုင်ဆိုင်ထား<br />
ငါသာလျှင်အကောင်းဆုံးအမြင့်ဆုံးသင့်ရဲ့ဘုရား<br />
&nbsp;</p>",
ဘုရားမေတ္တာ,,,Rock,,"<p><br />
D<br />
နှုတ်ကပတ်တော်ထဲမှာ ပြောတာက<br />
ဘုရားရဲ့မေတ္တာသိဖို့ရန် (ဟင်)<br />
G<br />
တစ်ပါးတည်းသားတော်ပေးလိုက်တာ<br />
D<br />
ရှားလွန်းလှတဲ့ သူ့မေတ္တာ<br />
A<br />
အပိုတွေ မဆိုတာ ယုံမှာလား<br />
G &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; D<br />
မြည်းစမ်းကြည့်ပါ သူ့မေတ္တာ</p>

<p>လောကသားတို့အပြစ်ကျွန်မှ<br />
ရွေးနှုတ်ဖို့ ရန်ဆင်းသက်လာ<br />
လူ့ဇာတိခံမွေးဖွားလာ<br />
ဘုရားဘုန်းစည်းစိမ်စွန့်လွှတ်ကာ<br />
နာကျင်ဝေဒနာအသေခံကာ<br />
တို့ရဲ့အပြစ်တွေလွှတ်ဖို့ရန်</p>

<p>Cho<br />
G<br />
ဦးနှောက်ထဲမှ မဟုတ်တော့ဘူး<br />
D<br />
သင့်စိတ်ထဲမှ ရှိရမယ်<br />
A<br />
ကယ်တင်ပိုင်ရှင်အဖြစ်နဲ့<br />
G<br />
စိတ်နှလုံးထဲမှာလက်ခံပါ<br />
&nbsp;</p>",
ဘဝရဲ့အဖြေ,,,"Fox Trot",,"<p>C &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;C7 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;F<br />
လောကရဲ့အမှောင်ကမ္ဘာမှာလျှောက်ခဲ့တယ်<br />
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Fm &nbsp; &nbsp; &nbsp; G &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; C &nbsp;G<br />
ဟိုတစ်ချိန်က ငါ့ရဲ့ဘဝတည်ငြိမ်ခြင်းများမရှိပါလား<br />
C &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;C7 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;F &nbsp; &nbsp; &nbsp; &nbsp; Fm<br />
သောကရဲ့ပူလောင်မှုများငါ့စိတ်မှာအစဉ်သာခံစား<br />
&nbsp; &nbsp; &nbsp; &nbsp;G &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;C<br />
ငါ့ရဲ့ဘဝလမ်း ဘယ်လိုငြိမ်းချမ်းရပါမလဲ</p>

<p>Cho<br />
C &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; G &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; C<br />
အဖြေတွေ့ပြီး ငါ့ရဲကဘဝမှာ အဖြေတွေ့ပြီ<br />
&nbsp; &nbsp; &nbsp; &nbsp; G &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;D &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; G<br />
ယေရှုကိုစိတ်နှလုံးထဲမှာထားတဲ့အခါ<br />
&nbsp; &nbsp; C &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; C7 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; F<br />
ငါ့ရဲ့ဘဝထာဝစဉ်အေးချမ်းရပြီလေ<br />
&nbsp; &nbsp; &nbsp;G &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; C<br />
ယေရှုသာငြိမ်သက်ခြင်းကိုပေးနိုင်တယ်</p>

<p>အတ္တရဲ့ခေါ်ဆောင်ရာကိုလိုက်ခဲ့တဲ့<br />
ဟိုတစ်ချိန်ကငါ့ရဲ့ဘဝသာယာခြင်းများမရှိပါလား<br />
လောကရဲ့မယာတွေကြောင့်ငါ့စိတ်မှာအစဉ်သာခံစား<br />
ငါ့ရဲ့ဘဝဘယ်လိုငြိမ်ချမ်းရပါမလဲ</p>",
သူတို့အတွက်ဆုတောင်း,,,Country,,"<p><br />
A &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; D &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;A<br />
စံအိမ်တော်ကိုစွန့်ပြီး ဆင်းလာသူ<br />
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;E &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; A<br />
ယေရှုဘုရား၏ မေတ္တာလွန်ကြီးမား<br />
A7 &nbsp; &nbsp; &nbsp; D &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; A &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Gbm<br />
မိမိလူတွေအတွက် အသက်စွန့်ပေမယ်လည်း<br />
B7 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; E &nbsp; E7<br />
သူ့မေတ္တာမသိတဲ့သူကများ</p>

<p>Cho<br />
A<br />
အိုအဖ သူတို့အတွက်<br />
D<br />
ကျွန်ုပ်ဆုတောင်းသံသည်<br />
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; A &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; E<br />
ကိုယ်တော်၏ ရွှေနားထိရောက်ပါစေ<br />
A &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;A7<br />
ထိုသူတို့အတွက်ငိုကြွေးသော<br />
D<br />
ကျွန်ုပ်၏မျက်ရည်သည်<br />
A &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;E &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;A<br />
စံနေတဲ့ရွှေအိမ်နန်းအထိရောက်စေ</p>

<p>ငိုနေတဲ့အပြစ်သားရဲ့ ဝိညာဉ်တွေ<br />
မျှော်လင့်ခြင်းကင်းမဲ့နေကြဆဲလာ<br />
သွေးစွန်းတဲ့ ချစ်ခြင်းလက်ကမ်းပေးမယ့်လည်း<br />
သူ့ကရုဏာမသိတဲ့သူကအများ</p>

<p>ငိုနေတယ် သေခြင်းရဲ့ ကျေးကျွန်တွေ<br />
ရယ်သံတွေ အများနဲ့အတူ<br />
ပေါ်ထွက်နေ သတိပေးသံကွယ်ပျောက်ခြင်း<br />
တစ်နေ့ကြုံလာမယ် သူ့မေတ္တာမသိတဲ့သူကအများ<br />
&nbsp;</p>",
